relative_path,bytes,sha256
assets/415lesson0thumb.png,49484,ff8bb9584eeee3ae73008537c2c895d94df560fc5a6d5d7539bafa0259bb0005
assets/415lesson10thumb.png,49679,c6ff6c636ce048a052978314eac60678d049e0353dbdc5cd05c609c13ec3a1a4
assets/415lesson11thumb.png,48754,b94119b2f37a8a2e014bfc454eb13160e5fff6363c594892d2fba5b18e5b6705
assets/415lesson12thumb.png,49543,5cca34aedc96a2cd7e280153d845226fb3805dfde24d833d37345aaeb1b4d2a7
assets/415lesson1thumb.png,48695,2cf006d5cad78f56c9669d95cb9c17874e6cefd68c184749e21534ba0ee2e9e8
assets/415lesson2thumb.png,49530,9102cea74ff5dc9ed094075fd0191908d1b09e555a717691cd09ebbf1b1440f6
assets/415lesson3thumb.png,49650,72dfefda630e43ecd5542931d441c9f60ed2021f3bc4b08a676e4d933a81b9b8
assets/415lesson4thumb.png,48937,55df9e8f2c735fc720ebce0402e86b0c1f17873c47d9907fa5b007eb9d826108
assets/415lesson5thumb.png,49497,d6223edeb6ba6b8e30015942adc32878370c2843ba90d800cd472b7754f83e4d
assets/415lesson6thumb.png,49650,d0051d83bc3fdfb62d6325de26069575512f3ba4956738e0775d31150c7d8ec5
assets/415lesson7thumb.png,49160,d0ba27a5fe130008d7dfd98f4a7e026755562b9b41afe40ad3f6e360b8f908f5
assets/415lesson8thumb.png,49799,80e82a8f26360a35b90f04b78fb4efa607a8e51d58dada54f9bf3a7b6fd5f2a0
assets/415lesson9thumb.png,49638,96acde2a7923835b2ae1115f7c7a6616dc6b1b4ab834dc122620b42fe2d7452e
assets/dartboard.png,32701,c8ddb1d7befe425ac72efd04abd75c0835aae62c786765256f3f8d93ee3ec0cd
assets/lesson04/STAT-415-SEC-1-15.svg,2259,190a9508422964804260315513eeaae1bc8bce4af5be40d617d1020c9b26e595
assets/MathJax/input/tex/extensions/cancel.js,4029,6b5ede35a63fb92d69e0648755746867efdbaebbf452506ebd878c33568aadf0
assets/MathJax/input/tex/extensions/color.js,9192,412863c1ea3db035795f39a6850f963261b81d260de61862c85013b2c96c01d7
assets/MathJax/input/tex/extensions/enclose.js,3071,fed0d0fca9402ad9f23bba26a158cc6a802a267f900c238769e16ed30b4410ab
assets/MathJax/tex-svg.js,1704911,dba9c7e8646389650c445e0547023942bed229b3fdb9513b1c6c01237af0b81a
assets/reader-6of14.css,6213,37fc52f724e0ea76443dc12ef243bf874ab6fb8c3c0640e03ab8cf1a6939f989
assets/STAT-415-SEC-3-18-09.svg,1821,375775fae6e23602ebb80a69f1b6bfe187415a932e9bbc608cf1864ad364440c
assets/stat-415-sec-3-18-10.svg,2693,d6880dd245560b31efe664744a9c953adb77d349002b16fd785f1b7ec39255fa
assets/stat-415-sec-3-18-11.svg,2688,7c94f0c22d3be28edc7b4fb969d14152543be180df0fa5bf029020912082caab
assets/stat-415-sec-3-18-12.svg,2690,0e7a00a04750e9da3d55f39b202fc10ca8cfebed000a6aa7cd55f2744bc8a5d8
assets/STAT-415-SEC-3-18-13.svg,52253,b3fc3f936d4aee619981611d7c0d8797ef7cc8135fe5e40b4e8d4ad9f0849e3f
assets/unnamed-chunk-1-1.png,10942,564048b4327b3a379fe9921efa9224760f6c6afd01135f17d941af393a8f4532
index.html,25666,874001264b3abcc76c4a327f292d776f04b0c4a31eb93828b38408cc0bb2dfc7
Lesson00.html,80249,c2ed12586ecc93a5fbc91d7a2374dfd4d8991ff2e204d656a14178ffb4624444
Lesson01.html,47329,61821a5aa5ed7a766bc3d68fa675f44870a7b9ddb0d70beb4d8c0ed5f96cf7a2
Lesson02.html,59073,7c91c794fa06074d23973c4df0fdfd6bce193a383a3c4bbd112f625eabd662b2
Lesson03.html,102513,917ef38794bb6d9b1d647eb3c44ef9aba4bfd3ca91887204c1d081a38e9a37e2
Lesson04.html,81167,4ca1e75616e550f940b6b331d164e891dd877513b8769651fce16c3a2db58357
licenses/index.html,3074,41cef4718a20b5e8d2a253aa2434ea6be2a0cc875cad6f51e9ad7638d78fb20b
licenses/MathJax-3.1.2-LICENSE.txt,11358,cfc7749b96f63bd31c3c42b5c471bf756814053e847c10f3eb003417bc523d30
