record_type,scenario_id,denominator_id,prior_id,kappa,contrast_id,contrast_family,left_cell_id,left_cell_label,right_cell_id,right_cell_label,estimand,posterior_mean,posterior_median,credible_low_95,credible_high_95,prob_gt_zero,mcse,draws,rng,rng_seed,rng_stream,moment_status,conditional_on_model_assumptions,status,reason
contrast,prior_kappa_1,primary_conservative_method_1,beta_0p5_0p5,1,PTT_minus_VHF_2019,transmitter_within_shared_year,CP02-PTT-2019,PTT — 2019,CP02-VHF-2019,VHF — 2019,probability_difference,0.0136452241715399,0.0162281237749812,-0.159317762945184,0.172912360937736,0.59317,0.00155344568974908,100000,NumPy PCG64,2026083002,1000,finite,true,ok_conditional_monte_carlo,Exact difference mean; PCG64 median/equal-tail interval/direction probability.
contrast,prior_kappa_1,primary_conservative_method_1,beta_0p5_0p5,1,PTT_minus_VHF_2019,transmitter_within_shared_year,CP02-PTT-2019,PTT — 2019,CP02-VHF-2019,VHF — 2019,odds_ratio,,1.30728957322447,0.140773272141275,19.1657195930203,0.59317,0.00155344568974908,100000,NumPy PCG64,2026083002,1000,finite_but_mean_not_reported_by_contract,true,ok_conditional_monte_carlo,Median/equal-tail quantiles only; no finite mean is reported. The mean is deliberately omitted for schema consistency.
contrast,prior_kappa_1,primary_conservative_method_1,beta_0p5_0p5,1,PTT_minus_VHF_2020,transmitter_within_shared_year,CP02-PTT-2020,PTT — 2020,CP02-VHF-2020,VHF — 2020,probability_difference,-0.0481818181818182,-0.0394468068246162,-0.186059793127242,0.0550311786445712,0.15653,0.00114903593982086,100000,NumPy PCG64,2026083002,1001,finite,true,ok_conditional_monte_carlo,Exact difference mean; PCG64 median/equal-tail interval/direction probability.
contrast,prior_kappa_1,primary_conservative_method_1,beta_0p5_0p5,1,PTT_minus_VHF_2020,transmitter_within_shared_year,CP02-PTT-2020,PTT — 2020,CP02-VHF-2020,VHF — 2020,odds_ratio,,0.160149547458942,0.000308394038498104,5.05138042244613,0.15653,0.00114903593982086,100000,NumPy PCG64,2026083002,1001,finite_but_mean_not_reported_by_contract,true,ok_conditional_monte_carlo,Median/equal-tail quantiles only; no finite mean is reported. The mean is deliberately omitted for schema consistency.
contrast,prior_kappa_1,primary_conservative_method_1,beta_0p5_0p5,1,PTT_minus_VHF_2021,transmitter_within_shared_year,CP02-PTT-2021,PTT — 2021,CP02-VHF-2021,VHF — 2021,probability_difference,-0.030812324929972,-0.0310154362983421,-0.222457097512815,0.168556966191637,0.35559,0.00151375609627179,100000,NumPy PCG64,2026083002,1002,finite,true,ok_conditional_monte_carlo,Exact difference mean; PCG64 median/equal-tail interval/direction probability.
contrast,prior_kappa_1,primary_conservative_method_1,beta_0p5_0p5,1,PTT_minus_VHF_2021,transmitter_within_shared_year,CP02-PTT-2021,PTT — 2021,CP02-VHF-2021,VHF — 2021,odds_ratio,,0.648723846404818,0.0440549993038832,6.15527555854198,0.35559,0.00151375609627179,100000,NumPy PCG64,2026083002,1002,finite_but_mean_not_reported_by_contract,true,ok_conditional_monte_carlo,Median/equal-tail quantiles only; no finite mean is reported. The mean is deliberately omitted for schema consistency.
contrast,prior_kappa_1,primary_conservative_method_1,beta_0p5_0p5,1,PTT_minus_VHF_2022,transmitter_within_shared_year,CP02-PTT-2022,PTT — 2022,CP02-VHF-2022,VHF — 2022,probability_difference,0.0184615384615384,0.00563108116061789,-0.078433506506346,0.170133112762326,0.60838,0.00154354713436293,100000,NumPy PCG64,2026083002,1003,finite,true,ok_conditional_monte_carlo,Exact difference mean; PCG64 median/equal-tail interval/direction probability.
contrast,prior_kappa_1,primary_conservative_method_1,beta_0p5_0p5,1,PTT_minus_VHF_2022,transmitter_within_shared_year,CP02-PTT-2022,PTT — 2022,CP02-VHF-2022,VHF — 2022,odds_ratio,,1.9876986866235,0.00273679891799386,1301.42375873974,0.60838,0.00154354713436293,100000,NumPy PCG64,2026083002,1003,infinite_moment,true,ok_conditional_monte_carlo,Median/equal-tail quantiles only; no finite mean is reported. The mathematical posterior mean diverges for these shapes.
contrast,prior_kappa_1,primary_conservative_method_1,beta_0p5_0p5,1,VHF_2016_minus_2015,adjacent_year_within_transmitter,CP02-VHF-2016,VHF — 2016,CP02-VHF-2015,VHF — 2015,probability_difference,0.0160984848484849,0.00488107662686882,-0.0586209616627767,0.140127332249338,0.61632,0.00153775699510683,100000,NumPy PCG64,2026083002,1004,finite,true,ok_conditional_monte_carlo,Exact difference mean; PCG64 median/equal-tail interval/direction probability.
contrast,prior_kappa_1,primary_conservative_method_1,beta_0p5_0p5,1,VHF_2016_minus_2015,adjacent_year_within_transmitter,CP02-VHF-2016,VHF — 2016,CP02-VHF-2015,VHF — 2015,odds_ratio,,2.14012879414733,0.00329815521699677,1314.46147089072,0.61632,0.00153775699510683,100000,NumPy PCG64,2026083002,1004,infinite_moment,true,ok_conditional_monte_carlo,Median/equal-tail quantiles only; no finite mean is reported. The mathematical posterior mean diverges for these shapes.
