record_type,scenario_id,denominator_id,prior_id,kappa,deleted_cell_id,deleted_cell_label,metric_type,metric_scale,full_value,loo_value,signed_change,absolute_change,defined_status,status,reason
leave_one_cell_out,primary,primary_conservative_method_1,beta_2_2,4,CP02-VHF-2015,VHF — 2015,log_bf10,log_evidence,-32.1050957264718,-28.7279227685753,3.37717295789651,3.37717295789651,defined,ok_conditional,Typed LOO metric; magnitudes are compared only within metric_type/metric_scale.
leave_one_cell_out,primary,primary_conservative_method_1,beta_2_2,4,CP02-VHF-2015,VHF — 2015,pooled_posterior_mean,probability,0.96484375,0.962655601659751,-0.00218814834024894,0.00218814834024894,defined,ok_conditional,Typed LOO metric; magnitudes are compared only within metric_type/metric_scale.
leave_one_cell_out,primary,primary_conservative_method_1,beta_2_2,4,CP02-VHF-2015,VHF — 2015,pooled_prob_gt_threshold,probability,1,1,0,0,defined,ok_conditional,Typed LOO metric; magnitudes are compared only within metric_type/metric_scale.
leave_one_cell_out,primary,primary_conservative_method_1,beta_2_2,4,CP02-VHF-2015,VHF — 2015,pooled_credible_low_95,probability_endpoint,0.939121783686388,0.935379007688836,-0.00374277599755213,0.00374277599755213,defined,ok_conditional,Typed LOO metric; magnitudes are compared only within metric_type/metric_scale.
leave_one_cell_out,primary,primary_conservative_method_1,beta_2_2,4,CP02-VHF-2015,VHF — 2015,pooled_credible_high_95,probability_endpoint,0.983736567788773,0.982711692854175,-0.00102487493459802,0.00102487493459802,defined,ok_conditional,Typed LOO metric; magnitudes are compared only within metric_type/metric_scale.
leave_one_cell_out,primary,primary_conservative_method_1,beta_2_2,4,CP02-VHF-2016,VHF — 2016,log_bf10,log_evidence,-32.1050957264718,-28.0427268511015,4.06236887537031,4.06236887537031,defined,ok_conditional,Typed LOO metric; magnitudes are compared only within metric_type/metric_scale.
leave_one_cell_out,primary,primary_conservative_method_1,beta_2_2,4,CP02-VHF-2016,VHF — 2016,pooled_posterior_mean,probability,0.96484375,0.959821428571429,-0.0050223214285714,0.0050223214285714,defined,ok_conditional,Typed LOO metric; magnitudes are compared only within metric_type/metric_scale.
leave_one_cell_out,primary,primary_conservative_method_1,beta_2_2,4,CP02-VHF-2016,VHF — 2016,pooled_prob_gt_threshold,probability,1,1,0,0,defined,ok_conditional,Typed LOO metric; magnitudes are compared only within metric_type/metric_scale.
leave_one_cell_out,primary,primary_conservative_method_1,beta_2_2,4,CP02-VHF-2016,VHF — 2016,pooled_credible_low_95,probability_endpoint,0.939121783686388,0.930539340588839,-0.00858244309754963,0.00858244309754963,defined,ok_conditional,Typed LOO metric; magnitudes are compared only within metric_type/metric_scale.
leave_one_cell_out,primary,primary_conservative_method_1,beta_2_2,4,CP02-VHF-2016,VHF — 2016,pooled_credible_high_95,probability_endpoint,0.983736567788773,0.981381994884624,-0.00235457290414876,0.00235457290414876,defined,ok_conditional,Typed LOO metric; magnitudes are compared only within metric_type/metric_scale.
leave_one_cell_out,primary,primary_conservative_method_1,beta_2_2,4,CP02-VHF-2017,VHF — 2017,log_bf10,log_evidence,-32.1050957264718,-28.4698116175727,3.63528410889915,3.63528410889915,defined,ok_conditional,Typed LOO metric; magnitudes are compared only within metric_type/metric_scale.
leave_one_cell_out,primary,primary_conservative_method_1,beta_2_2,4,CP02-VHF-2017,VHF — 2017,pooled_posterior_mean,probability,0.96484375,0.962025316455696,-0.00281843354430378,0.00281843354430378,defined,ok_conditional,Typed LOO metric; magnitudes are compared only within metric_type/metric_scale.
leave_one_cell_out,primary,primary_conservative_method_1,beta_2_2,4,CP02-VHF-2017,VHF — 2017,pooled_prob_gt_threshold,probability,1,1,0,0,defined,ok_conditional,Typed LOO metric; magnitudes are compared only within metric_type/metric_scale.
leave_one_cell_out,primary,primary_conservative_method_1,beta_2_2,4,CP02-VHF-2017,VHF — 2017,pooled_credible_low_95,probability_endpoint,0.939121783686388,0.934301932649341,-0.00481985103704718,0.00481985103704718,defined,ok_conditional,Typed LOO metric; magnitudes are compared only within metric_type/metric_scale.
leave_one_cell_out,primary,primary_conservative_method_1,beta_2_2,4,CP02-VHF-2017,VHF — 2017,pooled_credible_high_95,probability_endpoint,0.983736567788773,0.982416203369355,-0.00132036441941774,0.00132036441941774,defined,ok_conditional,Typed LOO metric; magnitudes are compared only within metric_type/metric_scale.
leave_one_cell_out,primary,primary_conservative_method_1,beta_2_2,4,CP02-VHF-2018,VHF — 2018,log_bf10,log_evidence,-32.1050957264718,-28.2131864786108,3.89190924786108,3.89190924786108,defined,ok_conditional,Typed LOO metric; magnitudes are compared only within metric_type/metric_scale.
leave_one_cell_out,primary,primary_conservative_method_1,beta_2_2,4,CP02-VHF-2018,VHF — 2018,pooled_posterior_mean,probability,0.96484375,0.961038961038961,-0.00380478896103897,0.00380478896103897,defined,ok_conditional,Typed LOO metric; magnitudes are compared only within metric_type/metric_scale.
leave_one_cell_out,primary,primary_conservative_method_1,beta_2_2,4,CP02-VHF-2018,VHF — 2018,pooled_prob_gt_threshold,probability,1,1,0,0,defined,ok_conditional,Typed LOO metric; magnitudes are compared only within metric_type/metric_scale.
leave_one_cell_out,primary,primary_conservative_method_1,beta_2_2,4,CP02-VHF-2018,VHF — 2018,pooled_credible_low_95,probability_endpoint,0.939121783686388,0.932617289905327,-0.00650449378106099,0.00650449378106099,defined,ok_conditional,Typed LOO metric; magnitudes are compared only within metric_type/metric_scale.
leave_one_cell_out,primary,primary_conservative_method_1,beta_2_2,4,CP02-VHF-2018,VHF — 2018,pooled_credible_high_95,probability_endpoint,0.983736567788773,0.981953530286838,-0.00178303750193454,0.00178303750193454,defined,ok_conditional,Typed LOO metric; magnitudes are compared only within metric_type/metric_scale.
leave_one_cell_out,primary,primary_conservative_method_1,beta_2_2,4,CP02-VHF-2019,VHF — 2019,log_bf10,log_evidence,-32.1050957264718,-30.194958579891,1.91013714658079,1.91013714658079,defined,ok_conditional,Typed LOO metric; magnitudes are compared only within metric_type/metric_scale.
leave_one_cell_out,primary,primary_conservative_method_1,beta_2_2,4,CP02-VHF-2019,VHF — 2019,pooled_posterior_mean,probability,0.96484375,0.969565217391304,0.0047214673913043,0.0047214673913043,defined,ok_conditional,Typed LOO metric; magnitudes are compared only within metric_type/metric_scale.
leave_one_cell_out,primary,primary_conservative_method_1,beta_2_2,4,CP02-VHF-2019,VHF — 2019,pooled_prob_gt_threshold,probability,1,1,0,0,defined,ok_conditional,Typed LOO metric; magnitudes are compared only within metric_type/metric_scale.
leave_one_cell_out,primary,primary_conservative_method_1,beta_2_2,4,CP02-VHF-2019,VHF — 2019,pooled_credible_low_95,probability_endpoint,0.939121783686388,0.943846963701865,0.00472518001547662,0.00472518001547662,defined,ok_conditional,Typed LOO metric; magnitudes are compared only within metric_type/metric_scale.
leave_one_cell_out,primary,primary_conservative_method_1,beta_2_2,4,CP02-VHF-2019,VHF — 2019,pooled_credible_high_95,probability_endpoint,0.983736567788773,0.9876236319892,0.00388706420042717,0.00388706420042717,defined,ok_conditional,Typed LOO metric; magnitudes are compared only within metric_type/metric_scale.
